sample_index,mse,mae,max_absolute_error,relative_error
223,4.380366011069256e-05,0.004312703140170715,0.06754994649359691,0.0066184333577284215
224,5.343317289741803e-05,0.004820523274971162,0.06440058548210015,0.007309799785043195
225,7.14635612213776e-05,0.004652160893134876,0.07443284270605277,0.008453612317901555
226,6.779096274369457e-05,0.005661631876884854,0.06716676746433037,0.008233526750044242
227,6.409615507475416e-05,0.00509471244536266,0.05940821871408053,0.008006007436591203
228,6.191547715099682e-05,0.004219825603352615,0.07385287027575899,0.007868638837244736
229,5.597105970320732e-05,0.0045449850430575095,0.06982093686345614,0.007481380868743862
230,5.4607577348143734e-05,0.004484401315986912,0.06258051074782345,0.007389693995568643
231,5.513865901701324e-05,0.004868040548907459,0.07539542909226205,0.00742554099153811
232,5.302550790093365e-05,0.004032381697958121,0.07267539066400776,0.007281861568372
233,5.75758128814837e-05,0.004783176199339948,0.06314163932761718,0.007587872750743985
234,4.9454148038675825e-05,0.004051775636310872,0.06331989615611111,0.007032364327783044
235,4.831460024381558e-05,0.004285105535216706,0.06436383924156852,0.006950870466626118
236,5.389669868632396e-05,0.0049280752435539605,0.0647987096872682,0.007341437099527826
237,7.28107088163337e-05,0.005250361807655447,0.07033051139875734,0.008532919126320888
238,4.8954379191908734e-05,0.0039380609845729555,0.0736514928127252,0.00699674061202132
239,4.321392189058447e-05,0.004517710258083133,0.04313798226666943,0.0065737296788493035
240,7.085792787304705e-05,0.005007087953311075,0.08374676270377934,0.008417715121875216
241,7.724627874542674e-05,0.005006227101094464,0.061346026690288546,0.008788986218297648
242,7.312086053262718e-05,0.004900149574786705,0.05662937079417518,0.00855107364794777
243,4.870608969126887e-05,0.0047158934402601665,0.07015365824161046,0.006978974830966846
244,5.4115415629346796e-05,0.004326072072196265,0.05505202584914626,0.007356318075596399
245,6.034769607183817e-05,0.005071897395766636,0.06152033898720388,0.0077683779562942095
246,4.0083192465374356e-05,0.004272042433120127,0.05084120793829561,0.006331128846056929
247,4.2686326071149916e-05,0.0037073430612194,0.06107007980989698,0.0065334773337901485
248,5.2981834292569145e-05,0.0043775412034299105,0.06379217630132171,0.007278862156447864
249,7.205906447777418e-05,0.004648076263114648,0.06934047950265654,0.008488761068481884
250,7.822419277189132e-05,0.005214018575308526,0.07229343120572951,0.008844444175406991
251,5.792151858753592e-05,0.004617824518355845,0.07646421817763704,0.007610618804508324
252,5.5843893618118624e-05,0.004653401634876736,0.05695113107062322,0.0074728771981157505
253,8.557464818705937e-05,0.006318311000142952,0.06297238977134345,0.009250656635453436
254,6.10967332878219e-05,0.004675896885583645,0.07524536436880935,0.007816439936941973
255,6.004657467642728e-05,0.005079919838223174,0.05857832072911906,0.007748972491655051
256,7.059430323915401e-05,0.0052847901807775806,0.06086683896313713,0.008402041611367674
257,5.66500793601462e-05,0.004202379101771989,0.06954546110241755,0.007526624699036466
258,6.799135348216149e-05,0.005268485662067077,0.06001710312586567,0.008245686962416206
259,6.942357030469719e-05,0.00516323695766599,0.05586152122600474,0.008332080790816715
260,6.0340056454438694e-05,0.005176340880489382,0.06370727298402468,0.007767886228211528
261,5.0086695410573874e-05,0.00487591507774846,0.055328039313817357,0.007077195448097615
262,7.673772398186207e-05,0.005173650404062545,0.0680955082503002,0.00876000707658739
263,5.998581242358093e-05,0.004565669195576885,0.06472791089354768,0.007745050834150814
264,8.363890953332585e-05,0.004769245498793119,0.0711286531311277,0.009145431074220901
265,4.5105489025070095e-05,0.0038943114692796834,0.06952969145274662,0.006716062017661081
266,3.777193975167175e-05,0.003716212127043941,0.05518938733274714,0.006145888036050727
267,6.755486496871839e-05,0.005385836248919672,0.0545348160181236,0.008219176660026098
268,5.5540004441543846e-05,0.004537221910726538,0.058763735005772755,0.007452516651544178
269,6.36248180103762e-05,0.004850473545017225,0.06765802134479104,0.007976516658941758
270,5.458862692046819e-05,0.0043619136627621345,0.08300342074523925,0.007388411664252883
271,6.33676861465133e-05,0.005772434620192418,0.06487390643506713,0.007960382286455394
272,7.390423392799003e-05,0.005288579420000613,0.07498275195704007,0.008596757175120704
273,5.6218041111002206e-05,0.004524447128753783,0.051778140413552776,0.007497869104685798
274,4.937594663935614e-05,0.0047691531638748945,0.05978964344002735,0.00702680202078838
275,5.493043569776265e-05,0.004877095538255231,0.056154529992511915,0.007411506978864826
276,4.749712792195024e-05,0.0035341051220931867,0.06593553973935778,0.006891816010453992
277,4.230388215757854e-05,0.004142489235682985,0.05493481548099732,0.0065041434607162624
278,4.5976541456138594e-05,0.004477803823571667,0.0527131080272607,0.0067806003757881345
279,6.414705139413428e-05,0.0052867955592180715,0.05925315561339506,0.008009185438865404
